ip,up,upt,dn,dnt
88.15,43,1375473348.7,18,1375473348.7
41.104,516,1375473348.7,358,1375473348.7
68.205,43,1375473348.7,0,-1
113.232,43,1375473348.7,0,-1
112.119,43,1375473348.7,101,1375473348.7
176.31,13475,1375474671.532,567567,1375474749.63
99.245,43,1375473348.7,0,-1
93.87,43,1375473348.7,0,-1
27.152,43,1375473348.7,0,-1
82.13,43,1375473348.7,0,-1
89.18,43,1375473348.7,0,-1
182.40,43,1375473348.7,0,-1
91.214,43,1375473348.7,53,1375473351.69
123.150,43,1375473348.7,0,-1
81.190,224,1375473489.248,165,1375473489.248
120.59,43,1375473351.69,0,-1
92.115,43,1375473351.69,101,1375473351.69
188.47,43,1375473351.69,0,-1
82.60,43,1375473351.69,0,-1
115.54,43,1375473351.69,108,1375473351.69
122.30,43,1375473351.69,0,-1
66.211,3179,1375473582.893,6169,1375473684.36
78.117,43,1375473351.69,0,-1
78.227,43,1375473351.69,105,1375473351.69
200.103,43,1375473351.69,105,1375473351.69
130.193,43,1375473351.69,18,1375475190.103
31.151,43,1375473351.69,101,1375473351.69
204.126,573,1375473351.69,1242,1375473351.69
178.121,43,1375473351.69,105,1375473351.69
197.35,43,1375473351.69,98,1375473351.69
93.73,43,1375473351.69,105,1375473351.69
82.236,43,1375473351.69,105,1375473351.69
85.17,1412,1375474383.243,4182,1375474383.243
90.227,43,1375473351.69,0,-1
173.217,43,1375473351.69,0,-1
87.225,43,1375473351.69,0,-1
94.203,43,1375473351.69,101,1375473354.303
187.57,43,1375473354.303,0,-1
82.171,43,1375473354.303,101,1375473354.303
71.66,43,1375473354.303,0,-1
142.129,43,1375473354.303,0,-1
78.30,43,1375473354.303,101,1375473354.303
79.120,43,1375473354.303,53,1375473354.303
110.170,43,1375473354.303,105,1375473354.303
81.37,43,1375473354.303,0,-1
46.211,76,1375475526.109,90,1375475526.109
195.88,4551,1375473357.26,50348,1375473357.26
61.80,43,1375473354.303,0,-1
151.63,43,1375473354.303,0,-1
94.65,15,1375473354.303,18,1375473357.26
46.33,43,1375473354.303,105,1375473357.26
95.70,43,1375473354.303,0,-1
79.171,274,1375473396.129,285,1375473396.129
198.105,43,1375473354.303,0,-1
88.101,43,1375473354.303,0,-1
204.191,43,1375473354.303,105,1375473357.26
213.105,43,1375473354.303,98,1375473357.26
83.87,43,1375473354.303,98,1375473357.26
72.23,43,1375473354.303,101,1375473354.303
46.180,43,1375473357.26,0,-1
82.238,43,1375473357.26,0,-1
86.185,43,1375473357.26,101,1375473357.26
90.25,43,1375473357.26,101,1375473357.26
87.100,43,1375473357.26,0,-1
62.161,1378,1375473942.435,4348,1375473939.55
94.179,43,1375473357.26,101,1375473357.26
189.39,43,1375473357.26,0,-1
91.137,43,1375473357.26,53,1375473357.26
89.205,205,1375473501.653,151,1375473501.653
99.231,43,1375473357.26,0,-1
66.131,43,1375473357.26,101,1375473357.26
175.200,43,1375473357.26,0,-1
59.13,43,1375473357.26,105,1375473357.26
84.125,43,1375473357.26,105,1375473357.26
198.74,167,1375474254.2423,222,1375474254.2423
99.250,43,1375473357.26,105,1375473357.26
88.222,43,1375473357.26,101,1375473357.26
86.6,43,1375473357.26,101,1375475598.70
186.14,43,1375473357.26,101,1375473357.26
186.190,43,1375473357.26,101,1375473357.26
78.206,43,1375473357.26,101,1375473357.26
120.61,43,1375473357.26,0,-1
194.105,43,1375473357.26,53,1375473360.9606
195.91,43,1375473357.26,0,-1
92.107,44,1375475085.281,115,1375475085.281
124.179,43,1375473360.9606,101,1375473360.9606
24.54,43,1375473360.9606,101,1375473360.9606
176.8,43,1375473360.9606,105,1375473360.9606
94.210,44,1375474095.329,98,1375473360.9606
82.78,43,1375473360.9606,0,-1
126.0,43,1375473360.9606,98,1375473360.9606
78.237,43,1375473360.9606,0,-1
90.244,43,1375473360.9606,0,-1
74.14,43,1375473360.9606,101,1375473360.9606
110.142,43,1375473360.9606,0,-1
58.179,43,1375473360.9606,0,-1
76.180,43,1375473360.9606,105,1375473360.9606
190.173,43,1375473360.9606,105,1375473363.269
70.78,43,1375473360.9606,98,1375473363.269
186.59,43,1375473360.9606,105,1375473363.269
114.181,43,1375473360.9606,98,1375473363.269
71.201,43,1375473360.9606,0,-1
88.147,43,1375473360.9606,101,1375473363.269
46.147,43,1375473360.9606,105,1375475097.228
110.174,43,1375473363.269,18,1375473513.197
66.183,43,1375473363.269,0,-1
116.30,43,1375473363.269,0,-1
173.64,43,1375473363.269,98,1375473363.269
93.102,43,1375473363.269,98,1375473363.269
122.19,43,1375473363.269,101,1375473363.269
88.164,43,1375473363.269,0,-1
118.251,43,1375473363.269,0,-1
2.122,43,1375473363.269,101,1375473363.269
90.230,87,1375475622.5557,203,1375475622.5557
50.42,43,1375473363.269,0,-1
176.51,43,1375473363.269,0,-1
84.211,43,1375473363.269,53,1375473363.269
82.170,43,1375473363.269,101,1375473363.269
85.72,43,1375473363.269,98,1375473363.269
122.49,43,1375473363.269,98,1375473363.269
95.109,43,1375473363.269,98,1375473363.269
121.254,505,1375473840.1303,5416,1375474968.678
74.3,453,1375474590.87,530,1375474590.87
78.10,43,1375473363.269,101,1375473363.269
42.98,43,1375473363.269,98,1375473381.999
36.244,43,1375473363.269,0,-1
201.20,2678,1375474989.15,65519,1375474989.15
60.42,43,1375473363.269,53,1375473363.269
87.76,43,1375473363.269,0,-1
116.202,43,1375473363.269,0,-1
84.250,43,1375473363.269,101,1375473366.1918
121.56,43,1375473366.1918,98,1375473366.1918
126.110,43,1375473366.1918,98,1375473366.1918
120.82,43,1375473366.1918,108,1375473366.1918
71.57,83,1375475646.387,98,1375473366.1918
76.195,43,1375473366.1918,105,1375473366.1918
190.235,43,1375473366.1918,0,-1
188.255,43,1375473366.1918,101,1375475088.2949
1.234,591,1375473366.1918,1761,1375474818.238
14.63,952,1375473927.34,2444,1375473927.34
212.2,43,1375473366.1918,0,-1
78.192,43,1375473366.1918,0,-1
89.133,1905,1375475379.307,91399,1375475379.307
178.164,43,1375473366.1918,105,1375475079.452
95.81,43,1375473366.1918,108,1375474902.67
123.111,284,1375473366.1918,625,1375473549.685
80.235,43,1375473366.1918,0,-1
98.155,43,1375473366.1918,101,1375473366.1918
68.171,15100,1375473711.89,1547,1375474626.416
2.91,43,1375473369.150,101,1375473369.150
94.59,43,1375473369.150,18,1375474923.59
188.251,43,1375473369.150,105,1375475673.526
188.93,21,1375473369.150,20,1375473369.150
50.56,17154,1375473552.730,354336,1375473375.721
67.192,530,1375473375.721,2114,1375473375.721
8.5,667,1375473372.327,110,1375473372.327
188.235,43,1375473375.721,105,1375475028.340
113.108,528,1375473594.295,890,1375473594.295
42.62,222,1375473381.999,577,1375473381.999
58.68,151,1375473384.64,105,1375473384.64
193.95,584,1375473387.409,508,1375474563.358
200.23,466,1375474260.2015,956,1375474260.2015
131.111,261,1375473438.1544,171,1375473438.1544
184.75,1416,1375473402.2517,4748,1375473399.132
119.255,236,1375473399.132,190,1375473399.132
91.236,200,1375473432.8769,224,1375473435.196
130.117,2214,1375475841.26,2039,1375475841.26
199.107,7543,1375475181.197,40455,1375475181.197
202.177,126,1375475841.26,80,1375475841.26
27.111,218,1375473402.2517,190,1375473402.2517
31.23,93,1375474551.16,87,1375474551.16
99.105,76,1375473402.2517,90,1375473402.2517
188.231,43,1375475682.2169,18,1375473402.2517
99.9,15,1375473402.2517,18,1375473402.2517
87.139,1316,1375474719.185,1117,1375474707.331
69.93,40156,1375473453.844,4931,1375473402.2517
62.128,3030,1375475841.26,524,1375475847.2304
178.32,10211,1375473903.86,176691,1375473903.86
81.19,78,1375473405.78,63,1375473405.78
199.204,524,1375473663.799,2503,1375473663.799
175.158,1244,1375473606.20,2635,1375474383.243
69.142,1692,1375473420.109,1663,1375473420.109
24.5,1910,1375473423.442,1593,1375473423.442
216.59,1383,1375474128.37504,4918,1375473558.1452
166.123,2344,1375473426.2468,35283,1375473426.2468
222.122,2524,1375474401.57,15202,1375474488.27
188.138,6373,1375473984.209,107256,1375474221.99
78.152,11863,1375475487.235,252633,1375475487.235
114.111,4708,1375474968.678,31976,1375474923.59
93.211,10969,1375473504.217,10393,1375473519.660
99.252,285,1375473438.1544,180,1375473438.1544
69.55,387,1375473483.74,1276,1375473483.74
64.20,255,1375474653.2584,301,1375475715.617
204.137,541,1375473444.2340,364,1375473444.2340
173.245,431,1375473444.2340,622,1375475715.617
63.135,486,1375473444.2340,806,1375473939.55
65.17,477,1375475211.437,578,1375475211.437
89.13,74,1375473456.408,74,1375473456.408
5.240,15,1375473444.2340,18,1375473447.356
217.197,15,1375473444.2340,18,1375473444.2340
2.49,15,1375473444.2340,18,1375473444.2340
190.146,15,1375473444.2340,18,1375473444.2340
185.8,247,1375473579.276,182,1375473579.276
63.251,952,1375475040.15,897,1375475040.15
70.33,1203,1375473447.356,1823,1375473447.356
199.66,264,1375473447.356,394,1375475574.767
54.218,35598,1375473624.773,30623,1375473624.773
220.103,268,1375473456.408,149,1375473456.408
211.188,821,1375473453.844,757,1375473453.844
68.169,2621,1375473942.435,8227,1375473942.435
204.227,168,1375474599.2539,733,1375473459.23
200.234,368,1375473456.408,749,1375473456.408
119.161,184,1375473456.408,155,1375473456.408
113.217,429,1375473456.408,725,1375473456.408
209.237,700,1375473549.685,130,1375473549.685
1.255,251,1375473876.658,1486,1375473834.30
66.207,21,1375473462.250,15,1375473462.250
24.177,43,1375475583.891,105,1375475583.891
166.62,43,1375475682.2169,101,1375475685.1898
83.145,355,1375473825.111,4468,1375473651.351
67.138,282,1375473474.63,4167,1375473474.63
209.160,202,1375473474.63,516,1375473474.63
209.40,187,1375473474.63,481,1375473474.63
199.83,5382,1375474971.794,92805,1375474971.794
69.36,1203,1375473477.36,38269,1375473477.36
27.131,439,1375473480.783,998,1375473480.783
187.58,3566,1375473633.1169,120981,1375473633.1169
24.224,15,1375473486.45,18,1375473486.45
98.119,43,1375475691.561,105,1375475691.561
173.53,15,1375473486.45,18,1375473486.45
98.125,15,1375473486.45,18,1375473486.45
92.99,279,1375473489.248,213,1375473489.248
64.90,1341,1375474230.128,1812,1375474230.128
183.111,375,1375474833.1684,1001,1375474887.821
205.234,14840,1375475607.2023,377402,1375475607.2023
205.178,2050,1375473585.921,63721,1375473498.391
206.219,1516,1375473498.391,5346,1375475178.56
81.28,2025,1375473564.400,171,1375473501.653
204.8,6716,1375473507.57,2388,1375473501.653
204.194,211,1375473519.660,1722,1375473504.217
178.209,5131,1375473510.192,64939,1375473510.192
38.123,3083,1375475454.144,4880,1375475454.144
69.192,1043,1375475664.245,20102,1375474026.965
208.78,1178,1375475607.2023,1051,1375475607.2023
72.34,14497,1375473528.95,67082,1375473513.197
78.40,8049,1375473513.197,20885,1375473513.197
50.148,15,1375473513.197,18,1375473513.197
208.123,15,1375473513.197,18,1375473513.197
24.229,44,1375474899.1520,123,1375474899.1520
198.20,64,1375473519.660,0,-1
91.103,13990,1375475865.738,85769,1375475892.243
23.73,973,1375473516.387,25672,1375475115.1419
138.69,5104,1375473645.1034,31336,1375473645.1034
68.29,41,1375473519.660,55,1375473522.1455
174.140,20,1375473522.1455,15,1375473522.1455
74.207,3083,1375473522.1455,5232,1375473534.515
204.232,5363,1375474860.359,16951,1375474857.142
81.88,303,1375473525.3271,303,1375473525.3271
81.169,462,1375473528.95,3280,1375473537.115
209.99,5368,1375473846.51,7730,1375473846.51
208.87,2808,1375474389.49,29868,1375474389.49
92.42,444,1375473543.2414,638,1375475004.1965
194.171,31417,1375473627.381,832346,1375473627.381
50.149,311,1375473825.111,233,1375473825.111
131.191,15,1375473540.49,0,-1
209.191,403,1375473543.2414,2337,1375473543.2414
66.165,210,1375473543.2414,96,1375473543.2414
195.182,432,1375473546.54,1251,1375473546.54
115.112,2962,1375473789.27,202,1375473789.27
177.68,15,1375473546.54,18,1375473549.685
71.48,15,1375473546.54,18,1375473549.685
5.53,15,1375473549.685,18,1375473549.685
5.86,15,1375473549.685,0,-1
222.164,15,1375473549.685,18,1375473549.685
2.80,31,1375475127.5,25,1375475127.5
31.24,14373,1375473870.40,117986,1375473885.617
192.150,2259,1375474116.18,6144,1375475094.739
66.135,1378,1375473558.1452,4870,1375473633.1169
64.53,453,1375473561.767,8708,1375473561.767
95.85,4514,1375473567.267,239,1375473564.400
91.150,4673,1375473570.90,165,1375473567.267
98.179,15,1375473567.267,18,1375473570.90
173.52,15,1375473567.267,18,1375473570.90
98.225,15,1375473567.267,18,1375473570.90
216.155,1253,1375473972.50,2138,1375473972.50
176.199,220,1375473573.989,187,1375473573.989
67.83,223,1375473570.90,145,1375473573.989
174.53,226,1375473573.989,162,1375473573.989
72.140,295,1375473573.989,215,1375473573.989
142.197,304,1375473573.989,211,1375473573.989
130.85,329,1375473573.989,200,1375473573.989
188.40,6197,1375473585.921,198862,1375473585.921
69.180,301,1375473576.3045,217,1375473576.3045
207.253,304,1375473576.3045,203,1375473576.3045
216.235,3585,1375473576.3045,51540,1375473579.276
134.186,7033,1375473582.893,111424,1375473582.893
4.79,11150,1375475307.552,9447,1375475307.552
209.177,680,1375474854.73,2601,1375474854.73
99.45,15,1375473582.893,0,-1
174.115,15,1375473582.893,0,-1
66.8,15,1375473582.893,18,1375473582.893
195.238,512,1375473582.893,2781,1375475238.24
183.60,580,1375473585.921,1032,1375475532.2528
112.90,191,1375473582.893,198,1375473585.921
123.151,425,1375473585.921,1343,1375473585.921
118.195,21,1375473585.921,0,-1
204.45,2232,1375473591.112,57374,1375473591.112
209.251,741,1375473591.112,3876,1375473591.112
180.149,7498,1375475541.1243,24784,1375474032.214
113.107,2655,1375473651.351,49628,1375473651.351
219.142,1788,1375475541.1243,502,1375474689.395
98.231,15,1375473594.295,0,-1
137.99,15,1375473594.295,18,1375473594.295
98.204,15,1375473594.295,18,1375473594.295
65.254,1060,1375473738.135,48728,1375474497.31
139.209,437,1375473651.351,2547,1375473651.351
122.224,239,1375473600.3442,4893,1375473603.399
67.142,260,1375473603.399,0,-1
204.12,2169,1375473603.399,27479,1375473603.399
110.75,3779,1375474500.109,6173,1375474500.109
83.170,23889,1375473870.40,1154157,1375473870.40
206.132,496,1375475250.2972,257,1375475250.2972
163.1,12422,1375473987.121,886021,1375473987.121
212.110,19530,1375473837.1662,954469,1375473837.1662
114.80,1633,1375474455.161,21458,1375473612.600
77.75,34274,1375473849.1215,1267714,1375473981.1017
17.82,25,1375473603.399,25,1375473603.399
50.158,76,1375473603.399,90,1375473603.399
198.200,76,1375473603.399,90,1375473603.399
24.15,15,1375473603.399,18,1375473603.399
209.159,15,1375473603.399,18,1375473603.399
209.207,545,1375473606.20,27998,1375473606.20
212.219,14576,1375473984.209,548059,1375473987.121
126.11,497,1375473612.600,567,1375473612.600
98.247,455,1375473612.600,482,1375473612.600
27.3,157,1375473609.4,325,1375473606.20
206.80,0,-1,121,1375473606.20
118.69,90,1375473609.4,109,1375473612.600
115.78,44,1375473609.4,161,1375473639.57
23.34,229,1375473609.4,801,1375473609.4
8.19,234,1375474563.358,1349,1375473609.4
58.67,0,-1,57,1375473609.4
209.247,1476,1375475550.105,4674,1375473891.2377
200.166,2753,1375473624.773,2082,1375473621.1123
67.128,1419,1375474713.360,215,1375474608.1
96.232,15,1375473615.131,0,-1
187.214,15,1375473615.131,18,1375473615.131
67.186,15,1375473615.131,18,1375473615.131
186.212,15,1375473615.131,18,1375473615.131
98.192,15,1375473615.131,18,1375473615.131
149.62,274,1375473762.17,168,1375473762.17
128.74,188,1375473639.57,160,1375473639.57
212.227,1803,1375473618.59,53423,1375473618.59
72.20,9593,1375474119.1855,383907,1375474119.1855
204.144,1552,1375475766.49,5765,1375475766.49
198.150,6195,1375473627.381,109374,1375473630.99
88.198,574,1375475418.1106,117067,1375475775.92
204.56,501,1375473627.381,557,1375473627.381
111.121,15,1375473627.381,18,1375473627.381
198.60,50,1375473636.37,25,1375473630.99
24.245,50,1375473636.37,50,1375473636.37
167.102,5847,1375473633.1169,54193,1375473633.1169
37.130,1252,1375473636.37,1598,1375475436.10
91.237,2152,1375473942.435,7412,1375473942.435
174.3,188,1375473639.57,143,1375473639.57
121.14,916,1375474512.161,14749,1375474704.366
115.124,1120,1375475700.323,3953,1375475700.323
98.218,15,1375473642.218,18,1375473642.218
96.27,15,1375473642.218,18,1375473642.218
128.197,210,1375473771.999,201,1375473771.999
195.154,1001,1375473654.614,1687,1375473654.614
212.11,943,1375473645.1034,14738,1375473645.1034
112.95,167,1375473747.729,82,1375473747.729
219.234,40,1375473645.1034,40,1375473645.1034
64.78,674,1375473699.389,3442,1375474482.212
69.50,25,1375474716.1149,2864,1375473648.324
46.165,534,1375473651.351,969,1375473651.351
86.59,2012,1375473696.2452,4197,1375473699.389
117.135,0,-1,34,1375473651.351
5.9,3091,1375474566.138,34983,1375474566.138
74.43,6621,1375473657.259,196980,1375473657.259
66.132,4282,1375473657.259,117203,1375473657.259
78.46,3164,1375473660.80,98181,1375473660.80
82.136,2084,1375473660.80,58737,1375473660.80
50.115,956,1375473660.80,19253,1375473660.80
208.93,2884,1375475754.300,15719,1375475754.300
64.98,2536,1375474011.637,34955,1375474593.99
89.107,0,-1,11427,1375473672.861
209.197,47721,1375474464.258,1403173,1375474464.258
96.250,333,1375473699.389,215,1375473699.389
186.25,15,1375473669.49,0,-1
69.250,15,1375473669.49,18,1375473669.49
184.18,15,1375473669.49,18,1375473669.49
194.100,259,1375473825.111,198,1375473690.453
217.149,876,1375473687.140,6992,1375473675.861
199.48,376,1375473675.861,772,1375473675.861
137.48,406,1375473675.861,1546,1375473675.861
69.16,7413,1375474662.1595,173496,1375475514.560
69.59,384,1375473678.496,338,1375473681.890
199.15,722,1375473885.617,525,1375473885.617
173.203,9373,1375475121.1720,181049,1375475121.1720
208.185,4790,1375473681.890,136853,1375473681.890
42.121,82,1375473684.36,32,1375473684.36
192.0,5772,1375475082.31,117057,1375475082.31
66.33,906,1375473696.2452,41389,1375473696.2452
183.177,1920,1375473702.2435,21384,1375473699.389
181.159,15,1375473696.2452,0,-1
75.69,15,1375473696.2452,18,1375473696.2452
174.0,331,1375473699.389,208,1375473699.389
211.130,616,1375473702.2435,788,1375473702.2435
128.61,17113,1375474476.58,789363,1375474476.58
14.0,233,1375473705.53,136,1375473708.462
113.32,8134,1375473741.102,170753,1375473741.102
118.238,218,1375473708.462,137,1375473708.462
71.237,910,1375473726.48,497,1375473726.48
192.92,18373,1375474848.160,1068549,1375474848.160
217.118,299,1375474968.678,384,1375474968.678
46.160,61,1375473717.253,54,1375473717.253
62.31,15,1375473717.253,18,1375473717.253
197.0,43,1375475082.31,53,1375475082.31
71.252,235,1375473720.224,171,1375473720.224
69.119,213,1375473720.224,165,1375473720.224
75.17,17018,1375474164.71,3098,1375474164.71
189.196,17760,1375474008.14,2341,1375474008.14
173.54,191,1375473720.224,131,1375473720.224
184.167,1799,1375473927.34,252,1375474368.28
71.68,473,1375475121.1720,718,1375475121.1720
178.127,283,1375473768.446,203,1375473768.446
79.36,15,1375473726.48,18,1375473726.48
173.218,15,1375473726.48,18,1375473726.48
76.191,2232,1375474782.164,2537,1375474782.164
216.234,701,1375473732.62,588,1375473732.62
199.93,8885,1375474374.344,186758,1375474371.732
76.121,172,1375473735.169,133,1375473735.169
66.205,486,1375473753.99,516,1375473753.99
50.163,15,1375473735.169,0,-1
207.237,15,1375473735.169,18,1375473735.169
50.53,15,1375473735.169,18,1375473735.169
216.16,15,1375473735.169,18,1375473735.169
184.162,6098,1375473753.99,4213,1375473753.99
74.56,1152,1375473747.729,824,1375473744.95
66.171,153,1375473735.169,126,1375473735.169
70.82,188,1375473744.95,171,1375473744.95
81.234,159,1375473744.95,177,1375473744.95
66.172,203,1375475046.238,178,1375475046.238
178.140,1171,1375473744.95,1044,1375473744.95
75.182,91,1375473744.95,77,1375473744.95
95.26,102,1375473744.95,114,1375473744.95
46.249,1211,1375473744.95,926,1375473744.95
46.158,403,1375473744.95,197,1375473744.95
68.150,15,1375473741.102,0,-1
46.242,90,1375473744.95,108,1375473747.729
69.130,2210,1375473750.402,3638,1375473750.402
89.235,137,1375473744.95,130,1375473744.95
216.66,25,1375473744.95,25,1375473744.95
119.254,197,1375473744.95,144,1375473744.95
140.193,17,1375473744.95,0,-1
98.211,468,1375473753.99,569,1375473753.99
84.52,56,1375473747.729,0,-1
8.254,7956,1375474449.1198,216641,1375474449.1198
184.24,7493,1375473750.402,54925,1375474143.5
206.29,289,1375473750.402,890,1375473750.402
98.191,123,1375473750.402,126,1375473750.402
67.173,138,1375473750.402,113,1375473750.402
68.56,96,1375473750.402,70,1375473750.402
98.200,114,1375473750.402,105,1375473750.402
74.109,17,1375473750.402,53,1375473753.99
173.45,139,1375473753.99,108,1375473753.99
2.19,608,1375475475.130,2564,1375475475.130
221.189,15,1375473753.99,18,1375473753.99
2.102,15,1375473753.99,0,-1
220.53,15,1375473753.99,18,1375473753.99
187.205,15,1375473756.544,18,1375473756.544
208.110,1141,1375473759.64,2365,1375473759.64
94.23,2605,1375474143.5,12927,1375474068.3458
69.163,130,1375473990.429,1387,1375473759.64
70.160,256,1375473765.928,0,-1
117.53,267,1375473774.250,10563,1375473777.5
82.103,5139,1375474689.395,45448,1375474689.395
50.28,8160,1375475676.54,84081,1375475676.54
5.88,15,1375473777.5,0,-1
2.193,15,1375473777.5,24,1375473780.911
190.74,15,1375473777.5,0,-1
211.119,490,1375473780.911,32500,1375473780.911
204.152,1438,1375473798.840,33006,1375473798.840
198.101,982,1375473786.1748,3659,1375473786.1748
23.6,2635,1375475319.3677,10131,1375475475.130
96.7,1591,1375473786.1748,24014,1375473786.1748
111.1,37,1375473786.1748,20,1375473786.1748
58.229,6573,1375473795.1278,37908,1375473795.1278
146.6,2402,1375473801.1065,4715,1375474071.2888
120.50,208,1375473798.840,143,1375473798.840
183.61,600,1375474155.220,243,1375473801.1065
64.7,1295,1375473801.1065,1387,1375473801.1065
75.119,3673,1375475220.43,105660,1375474977.90
74.100,170,1375473807.82,0,-1
24.183,15,1375473804.6,18,1375473834.30
183.178,43,1375475676.54,108,1375475679.3776
67.65,15,1375473804.6,18,1375473804.6
209.216,294,1375473807.82,240,1375473807.82
64.233,1195,1375473810.69,22325,1375473810.69
67.177,208,1375473810.69,152,1375473810.69
128.30,1738,1375473840.1303,60367,1375473840.1303
158.127,7373,1375473816.2076,75785,1375473816.2076
216.17,1196,1375473816.2076,923,1375473816.2076
195.93,1347,1375473888.891,5406,1375474083.758
54.247,895,1375475850.67,2052,1375475850.67
66.189,5389,1375474008.14,244,1375474008.14
93.85,296,1375473825.111,235,1375473825.111
72.51,974,1375473825.111,21200,1375473825.111
18.85,76,1375473828.84,76,1375473828.84
61.110,12597,1375473837.1662,67042,1375473840.1303
137.117,1381,1375474071.2888,6794,1375474071.2888
173.201,14925,1375473831.972,337262,1375473831.972
205.217,977,1375474422.861,4476,1375473990.429
67.18,346,1375473831.972,308,1375473831.972
211.111,6209,1375473834.30,148665,1375473834.30
67.168,283,1375473831.972,209,1375473831.972
216.70,1595,1375473834.30,3951,1375473834.30
194.68,1639,1375473840.1303,6915,1375473840.1303
87.57,15,1375473834.30,18,1375473834.30
179.204,15,1375473834.30,18,1375473834.30
38.81,1333,1375475427.72,10447,1375475883.406
54.242,1365,1375475085.281,2331,1375474956.895
112.64,202,1375475781.14,269,1375473840.1303
23.20,818,1375473897.225,1824,1375475490.453
208.109,754,1375473891.2377,595,1375473891.2377
88.80,17962,1375473855.17,25336,1375473855.17
208.95,2518,1375475058.194,102301,1375475307.552
69.127,215,1375473855.17,197,1375473855.17
74.200,1755,1375473972.50,587,1375473972.50
209.94,1383,1375474995.311,434,1375474995.311
96.39,245,1375474434.78,185,1375474434.78
75.98,1463,1375473861.273,605,1375473861.273
98.208,15,1375473861.273,18,1375473861.273
173.56,175,1375475136.1331,128,1375475136.1331
71.84,15,1375473861.273,18,1375473861.273
208.43,1437,1375475460.1501,3159,1375473864.1288
125.6,378,1375473864.1288,4342,1375473864.1288
216.23,458,1375473873.130,765,1375473873.130
206.33,6285,1375474389.49,41676,1375474584.61
17.178,151,1375473876.658,91,1375473876.658
97.90,1575,1375474035.392,232,1375474014.345
216.93,265,1375475121.1720,222,1375473885.617
64.19,225,1375473885.617,159,1375473885.617
207.99,100,1375473891.2377,1567,1375473891.2377
200.46,4198,1375473888.891,62109,1375473888.891
69.162,7259,1375473891.2377,513294,1375473891.2377
24.153,15,1375473891.2377,0,-1
174.68,15,1375473891.2377,18,1375473891.2377
81.151,15,1375473891.2377,18,1375473891.2377
174.21,15,1375473891.2377,0,-1
84.24,423,1375473903.86,11123,1375473903.86
210.105,1008,1375473906.91,4219,1375473906.91
24.228,15,1375473909.210,24,1375473912.607
192.154,15,1375473909.210,18,1375473909.210
24.233,15,1375473909.210,24,1375473912.607
182.249,15,1375473909.210,18,1375473915.93
204.77,1475,1375473912.607,2616,1375473912.607
67.183,222,1375475622.5557,172,1375473912.607
206.246,54,1375473912.607,56,1375473912.607
216.171,72,1375473912.607,120,1375475007.76
82.94,252,1375473921.32,248,1375473921.32
129.42,1754,1375474368.28,5078,1375473927.34
209.84,2226,1375473924.118,1400,1375473924.118
216.178,1584,1375474020.883,2783,1375473927.34
208.113,294,1375473930.53,372,1375473930.53
24.254,15,1375473930.53,0,-1
179.171,15,1375473930.53,0,-1
76.91,83,1375475817.226,18,1375473930.53
178.95,43,1375475133.119,53,1375475133.119
208.122,239,1375473936.1217,170,1375473936.1217
195.169,1758,1375473945.46,1616,1375473945.46
92.63,22576,1375473966.47,1088513,1375473963.37
99.102,15,1375473960.414,18,1375473960.414
189.29,15,1375473960.414,18,1375473960.414
96.245,220,1375473960.414,171,1375473960.414
69.113,191,1375473960.414,137,1375473960.414
54.224,37,1375473963.37,34,1375474257.402
71.251,83,1375475751.2848,90,1375473969.383
65.190,15,1375473969.383,18,1375473969.383
174.59,15,1375473969.383,18,1375473969.383
87.202,141,1375473972.50,0,-1
86.146,45,1375473972.50,108,1375473975.219
82.7,90,1375473972.50,176,1375473972.50
85.210,45,1375473972.50,28,1375473972.50
62.43,93,1375473972.50,0,-1
188.112,46,1375473975.219,114,1375475085.281
37.11,47,1375473975.219,0,-1
64.30,4293,1375473981.1017,1202,1375473981.1017
85.214,962,1375475499.52,1116,1375475499.52
208.111,6531,1375474650.26,42994,1375474650.26
206.19,1325,1375473990.429,7638,1375473984.209
68.178,747,1375473984.209,9929,1375473984.209
195.66,242,1375473987.121,180,1375473987.121
31.6,15,1375473987.121,0,-1
79.66,15,1375473987.121,18,1375473987.121
177.157,43,1375474917.4227,105,1375474917.4227
208.62,231,1375473990.429,5308,1375473990.429
192.31,124,1375473990.429,172,1375473990.429
193.107,701,1375473993.2126,14488,1375473993.2126
72.55,257,1375474806.272,1448,1375473996.397
66.151,245,1375473996.397,145,1375475715.617
67.222,3887,1375474008.14,3170,1375474644.43
218.59,420,1375474071.2888,165,1375474071.2888
173.1,46,1375474005.1016,454,1375474005.1016
209.114,394,1375474005.1016,253,1375474005.1016
198.1,7554,1375474410.697,200577,1375474410.697
96.17,2275,1375474038.128,21189,1375474038.128
66.111,776,1375474011.637,1951,1375474011.637
24.7,15,1375474011.637,0,-1
99.126,76,1375474011.637,90,1375474011.637
182.181,15,1375474011.637,18,1375474011.637
111.240,15,1375474011.637,18,1375474011.637
91.221,595,1375474593.99,1258,1375474593.99
24.70,15,1375474014.345,18,1375474014.345
182.250,43,1375475097.228,105,1375475097.228
67.6,15,1375474014.345,18,1375474014.345
190.194,15,1375474014.345,18,1375474014.345
177.71,288,1375475331.31,149,1375475331.31
66.228,50,1375474932.1054,50,1375474932.1054
96.6,4251,1375474020.883,27777,1375474020.883
38.121,15,1375474020.883,0,-1
209.134,76,1375474020.883,90,1375474020.883
